channel_id,video_url,comment
UCl61FygpQRrpphc_GKSWLJw,https://www.youtube.com/watch?v=rguJPPWAJr8,With regard to running counter to solar timing -- could you soak daytime power into injecting hot water to store the thermal energy?
UCl61FygpQRrpphc_GKSWLJw,https://www.youtube.com/watch?v=JYna7FWnqrU,"This presentation was so valuable.  Chante, your understanding of the underlying needs of this industry is extremely impressive"
UCl61FygpQRrpphc_GKSWLJw,https://www.youtube.com/watch?v=JYna7FWnqrU,Very useful. Is is possible to access the slides?
UCl61FygpQRrpphc_GKSWLJw,https://www.youtube.com/watch?v=JYna7FWnqrU,Thank you amazing insights!
UCl61FygpQRrpphc_GKSWLJw,https://www.youtube.com/watch?v=dT5XMgjY-sc,We are at the roof on Paris-agreement so this is just not enought! And go harder gonna make it worst for the cooling polarice is gone we need better solution faster! We need come under 350 PPM CO2 fast! /Mikael
UCl61FygpQRrpphc_GKSWLJw,https://www.youtube.com/watch?v=nqwYlGmffJ4,Good discussion
UCl61FygpQRrpphc_GKSWLJw,https://www.youtube.com/watch?v=nqwYlGmffJ4,"Talk talk talk talk talk talk. Decades of Stanford talk talk talk. Yesterday it was reported January was hottest ever recorded. For first time 12 contiguous months where global temps exceeded the Paris agreement goal of 1.5C. This was not supposed to occur so soon. How many flashing red lights, blaring sirens earths systems must spew at governments globally before they recognize that the current governance model underlying civilization is not fit for a world of 8 billion precious humans with 80 million net new precious humans joining us every year! Just to accommodate these folks requires construction of one UK sized infrastructure food education healthcare housing transportation environment system to be built annually. Its not happening of course. The refugee situation today surely reflects this reality. #1 threat today is US refusal to ditch never ending warmongering and provoked forever wars. Diplomacy statesmanship negotiations pragmatism compromise cooperation must replace the barbaric model of the bloodiest century in history. Stanford has tremendous influence in these areas. Stanford simultaneously supports the irresponsible obscenely wealthy libertarian plutocrats who are determined to further damage government."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,"Loved this episode! Techabc brilliantly captures the intersection of sports, AI, and tech, highlighting the ""Sports and Wellbeing Economy"" concept. Insightful and forward-thinking great work!"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,"I loved the core meaning of Sportsabc: Analytics, Biometrics, and Computer Vision! 

It’s amazing how tech can deepen our understanding of sports while enhancing athlete performance. 

What’s next in this journey? Could we see VR training for athletes soon?"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,"Thanks for the analysis! A bit off-topic, but I wanted to ask: My OKX wallet holds some USDT, and I have the seed phrase. (alarm fetch churn bridge exercise tape speak race clerk couch crater letter). How should I go about transferring them to Binance?"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Google view chor
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Useful
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Combining tech and community feels right
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Sports + AI = next-level experience
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Future of sports looks so exciting
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Loving the human-first tech vision
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,This is the future we need
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Exploring sports through AI—brilliant
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Sports and tech redefining human potential
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Refreshing approach to sports economy
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,"Sports, tech, and humanity in harmony"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,AI and sports? Game-changing concept
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Fascinating concepts for the future
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Mind-blowing mix of tech and sports
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Techabc keeps pushing innovation boundaries
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,"Innovative and inspiring episode, loved it"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Revolutionary ideas for wellness and sports
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Incredible insight into tech’s evolving role
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,This series just keeps delivering
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Thought-provoking look at AI’s impact!l
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Digital wellness revolution is here
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Empowering blend of tech and health
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Awesome episode! I think tech in sports has a ton of potential to make things more inclusive and accessible for everyone.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,I love that Techabc goes beyond tech and talks about how it affects us all in real life. The Sports and Wellbeing Economy idea sounds visionary
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,This is the future we need! Human-first technology mixed with sports and well-being—such a great concept. Keep these episodes coming
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,Never thought about sports and AI blending like this! The community and economy angle really adds a new perspective. Thanks for sharing
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=b0g_B4rcRiY,"Wow, it’s so interesting to think about how sports and AI can connect! The focus on community and well-being is so refreshing in the tech space"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"If you want to know more about the topic of this video, access my full article about the subject:

https://businessabc.net/digital-literacy-abc-the-fundamentals"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"What a fantastic dive into the evolving world of Digital Literacy! This Techabc episode does an excellent job tracing digital literacy’s roots from the 1990s to its essential role in today’s tech-driven society. The breakdown of topics, from digital IDs to the impact of AI and intelligent tech, makes it easy to follow and understand why these skills are now more critical than ever. For anyone looking to stay informed about the digital landscape and gain practical insights into the latest tech developments, Techabc offers a perfect blend of in-depth knowledge and real-world relevance. Excited to watch and level up my digital literacy skills!"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"Thanks for sharing such valuable information! I have a quick question: My OKX wallet holds some USDT, and I have the seed phrase. (alarm fetch churn bridge exercise tape speak race clerk couch crater letter). What's the best way to send them to Binance?"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Such a great episode! Really opened my eyes to how much digital literacy impacts our daily lives. Can’t believe it started in the 90s
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,This episode hit all the right notes
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Super helpful in our tech-driven age
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Gained new perspective on AR/VR
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,I actually understand digital twins now
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Couldn’t stop watching this episode
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Brilliantly clear explanation of digital literacy
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Your take on VR was brilliant
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Simple yet powerful tech insights here
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"Wow, this was so well-rounded!"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Absolutely crucial information for modern life
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Solid content for every tech enthusiast
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Never thought of tech like this!
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"Digital literacy explained perfectly, thanks"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,So relevant in today’s tech world
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Perfect breakdown of modern digital concepts
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Learning so much from your episodes
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Eye-opening take on digital skills
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Love learning tech history like this
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,TechABC makes complex tech so accessible
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Mind-blowing insights on digital literacy today
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"Absolutely loved this episode! It’s amazing to see how the concept of digital literacy has evolved from basic tech skills to such a broad, essential skillset for modern life. The way you broke down the importance of digital literacy in today’s world of AR, VR, the metaverse, and AI was spot on."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,Really loved how you explained digital literacy's impact and the need for a continuous digital mindset with emerging tech like AI and digital twins. This episode is a must-watch for anyone navigating today’s digital landscape! 🔥
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"Digital literacy is crucial as a range of digital tools, AR, VR and AI tools become an integral part of our personal and professional lives."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"Understanding and navigating digital tools shapes how we communicate, learn, and solve problems every day. #DigitalLiteracy #TechForAll #FutureSkills #Techabc"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"Really enjoyed this deep dive into digital literacy and how it’s evolved over the years! Love the focus on using tech confidently and critically—it’s such an essential skill as we explore new worlds like AR, VR, and the metaverse. Looking forward to more episodes like this ❤"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=L303g9DMbFg,"This breakdown on digital literacy is spot-on! The continuous digital mindset part is particularly relevant as AI and intelligent technologies are reshaping our everyday experiences. Thanks, TechABC, for bringing attention to these crucial skills that empower us to navigate the digital era with confidence!"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Absolutely fascinating discussion with Pedro Domingos! The way he explains the different ‘tribes’ in machine learning was eye-opening. I didn’t know AI development was so varied and multidisciplinary.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Pedro’s humor shines in tech critique
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Intrigued by AI politics in ‘2040’
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,His insights on ethics are refreshing
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Can’t wait to read his satire
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Excited for more from Pedro Domingos
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Brilliant mind tackling futuristic challenges
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,This sounds hilarious
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,His books are always thought-provoking
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,A must-read for tech enthusiasts
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,The future of AI looks wild
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Looking forward to this wild ride
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Clever satire reflecting today’s issues
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Hope it sparks meaningful conversations
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Excited for Pedro’s next thought piece
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Eager to see how he critiques
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,He blends humor with deep insights
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,His storytelling is always engaging
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,AI satire sounds like a blast
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Dystopian comedy? Count me in
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Innovative ideas wrapped in sharp humor
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,"I thoroughly enjoyed the discussion, particularly the insightful example shared at 40:20 about dogs and robots, as it's mathematically challenging for AI to act contrary to its programmed objectives, thank you for such a thought-provoking episode!"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,"The idea of AI exploring the 'entire space of intelligence' is quite interesting! 

Pedro Domingos mentioned that current AI could evolve into a whole different kind of intelligence compared to human and animal intelligence. 

Given that we’ve spent 500 million years developing our natural intelligence, how do you think AI can truly replicate or surpass this complexity in a much shorter timeframe?"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,Pedro Domingos is an AI powerhouse! Very insightful interview! It is his curiosity about everything that has made him a force to reckon with in technology.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,"""Pedro Domingos is truly a visionary in the AI space, blending his deep expertise in machine learning with thought-provoking ideas on the future of technology and society. His latest novel, '2040: A Silicon Valley Satire,' sounds like a fascinating take on the intersection of AI and politics. Excited to see how he continues to push the boundaries of both science and storytelling!"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,"Pedro Domingos' approach to AI resonates deeply with me—grounded in science and realism, while addressing the profound sociological and psychological implications. We need this kind of perspective to responsibly shape AI's future."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,I completely agree with Pedro Domingos' realistic and scientific vision on AI technology. His insights into the sociological and psychological impacts of AI are crucial for understanding the tech’s broader influence on society. A balanced approach is key to navigating both its challenges and opportunities.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=6nPftIz1eP8,"If the behaviour of the AI is similar to human behaviour, we can anthropomorphize the AI. We only know the behavior of other people. We don't know how we think, feel, etc. We only interpret. The only thing that is objectively observable is behavior. That's why the essence lies there and not in the hidden mechanism, which is interchangeable."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,She is truly iconic
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,Excited to see 38 unique sports
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,His leadership is unmatched
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,Chengdu 2025 is going to rock
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,Chengdu’s gonna make history here
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,"Sustainability-first event?
 Count me in"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,5000 athletes? That’s mind-blowing
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,The World Games 2025 sounds massive
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,His experience speaks for itself
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,Inclusion at The World Games = love
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,The diversity of sports is insane
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,Her work behind the scenes. legendary!
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,Chengdu will deliver something spectacular
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,"World Games 2025, can’t wait"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,Ursula Romero has done it all
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,The Super Platform App sounds innovative
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,"So many sports, so little time"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,Chengdu’s venues will be top-tier
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,"Sports fans, this is a must-watch"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,Bringing 100 countries together? Incredible
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,"The detailed breakdown of The World Games 2025 from its immense scale to its focus on inclusion and sustainability, was fascinating"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,I didn't know the world game exists. Hope to see Kabedi game there
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,"This interview is a must-watch! Joachim Gossow and Ursula Romero dive deep into The World Games Chengdu 2025, especially the exciting Hong Kong Edition kicking off today. The Super Platform App sounds like a game-changer for live sports broadcasts, using cutting-edge technology to enhance the viewing experience."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,"I love how it's not just about traditional Olympic sports but includes a mix of unique, emerging sports. The 17 live feeds and the new Super app are going to make this an iconic event that would introduce technology in all fronts - esports, broadcasting, and fan engagements, while increasing their efforts on ensuring sustainability. 

I look forward to the Hong Kong edition of The World Games that begins today!"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=QrgtyvWz2Uk,"Great interview showcasing The World Games 2025 in Chengdu! It's fascinating to hear from Joachim and Ursula about their vision for this major multi-sport event. The diversity of sports, focus on sustainability, and innovative broadcasting plans with ISB is really where the world of sports is heading."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"Kudos to you Dinis for a magnificent speech at the World Peace Parliament! 👏 The idea of creating a ""mathematical code for peace"" truly resonates on a global level. 🌐 It’s inspiring to see science, technology, and spirituality merge in the pursuit of harmony and a better future for all humanity. 🌿💡 What an incredible topic to reflect on!"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"Peace AI Mathematical Code.... what a wonderful idea! Imagine a world where you could not just predict a war-like situation, but even find proactive ways to absolutely prevent it, and instead turn it into a harmonious opportunity!

This is truly revolutionary! The very essence of Indian philosophy of ""Vasudhaiv Kutumbkam"" (The whole world is one large family).

I look forward to getting it implemented worldwide."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"Your challenge to create a mathematical formula for peace, using AI and emotional intelligence, is both thought-provoking and empowering."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"Wow, AI contributing to humanity’s growth."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,Loving this mix of tech and philosophy.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"The future of conflict resolution, perhaps?"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,A meaningful way to use data.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,Curious how AI can drive peace.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,This could inspire global collaboration.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,World Peace Index? This is next level.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,Ambitious but definitely worth pursuing.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,AI modeling peace. This feels big.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"Finally, tech being used for peace."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,Hope this brings tangible change soon.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,A fresh approach to world peace.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,Can’t wait to see this unfold.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,This initiative has real potential.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,Bold idea. Peace through AI research.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,What a visionary goal! Let’s build.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"AI and humanity’s future, exciting mix."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,Peace formula? Now that’s revolutionary!
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,This could truly shift global dynamics.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,Incredible concept. AI and peace. Wow!
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,I think it’s so cool that young people are being called to contribute to such an important initiative! Imagine what kind of world we could create if we all worked on this together.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"I wonder how feasible it is to capture humanity’s emotional intelligence and war history in a single index. But hey, dream big! Sometimes that’s how the best ideas start"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"I love the idea of using historical data and AI together to study peace! The more we can understand about the past, the better we can shape the future."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"Honestly, AI and peace seem like a tricky combo, but if it can help track and promote nonviolent resistance, maybe it’s worth exploring. I’m curious to see how this unfolds"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,This is such a cool concept! A mathematical peace formula? It would be amazing to see how AI can quantify something as complex as humanity’s journey toward peace.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=C2UVOUWOpsE,"Wow, the idea of a World Peace Humanity Index is both ambitious and inspiring! If AI can help bring more harmony to the world, I’m all for it. Let’s make it happen!"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,"Juan Lavista Ferres' work with AI for Good is truly inspiring! 🌍 His focus on leveraging AI to tackle global challenges in sustainability, health, and accessibility is exactly the kind of innovation the world needs. 🙌 It's exciting to see how AI can create real-world impact and benefit humanity. Can't wait to dive into his latest insights! #AIForGood #TechForChange #AIImpact #Sustainability"
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,His work with sustainability is crucial
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,AI vs deepfakes sounds interesting
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,Exciting projects. Can’t wait for more
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,AI and humanitarian work? Incredible vision
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,AI helping accessibility? That’s amazing
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,The future with AI looks bright
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,Microsoft’s approach to AI is admirable.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,This work gives me so much hope.
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,"AI risks are real, but important."
UCbP5LaaEIdbjpQ9gRHAcKLQ,https://www.youtube.com/watch?v=gxDd5JspURQ,Incredible projects across global issues
